timestamp,close,high,low,open
2016-11-29 09:17:30,49.096,49.098,49.096,49.097
2016-11-29 09:18:00,49.103,49.103,49.098,49.098
2016-11-29 09:18:30,49.106,49.106,49.101,49.102
2016-11-29 09:19:00,49.105,49.109,49.105,49.109
2016-11-29 09:19:30,49.099,49.106,49.098,49.106
2016-11-29 09:20:00,49.091,49.099,49.091,49.099
2016-11-29 09:20:30,49.094,49.094,49.091,49.094
2016-11-29 09:21:00,49.1,49.103,49.097,49.097
2016-11-29 09:21:30,49.101,49.104,49.1,49.101
2016-11-29 09:22:00,49.096,49.105,49.096,49.102
2016-11-29 09:22:30,49.097,49.097,49.093,49.094
2016-11-29 09:23:00,49.09,49.095,49.089,49.095
2016-11-29 09:23:30,49.091,49.093,49.09,49.09
2016-11-29 09:24:00,49.088,49.093,49.088,49.093
2016-11-29 09:24:30,49.085,49.087,49.085,49.086
2016-11-29 09:25:00,49.088,49.088,49.084,49.084
2016-11-29 09:25:30,49.083,49.086,49.083,49.084
2016-11-29 09:26:00,49.08,49.083,49.08,49.081
2016-11-29 09:26:30,49.082,49.083,49.08,49.083
2016-11-29 09:27:00,49.079,49.081,49.078,49.081
2016-11-29 09:27:30,49.081,49.081,49.077,49.079
2016-11-29 09:28:00,49.079,49.083,49.079,49.081
2016-11-29 09:28:30,49.086,49.086,49.078,49.079
2016-11-29 09:29:00,49.086,49.086,49.08,49.083
2016-11-29 09:29:30,49.087,49.088,49.085,49.088
2016-11-29 09:30:00,49.082,49.086,49.082,49.086
2016-11-29 09:30:30,49.086,49.088,49.084,49.084
2016-11-29 09:31:00,49.094,49.094,49.09,49.09
2016-11-29 09:31:30,49.092,49.094,49.091,49.093
2016-11-29 09:32:00,49.097,49.097,49.093,49.095
2016-11-29 09:32:30,49.105,49.105,49.094,49.094
2016-11-29 09:33:00,49.11,49.11,49.102,49.105
2016-11-29 09:33:30,49.104,49.109,49.1,49.109
2016-11-29 09:34:00,49.106,49.106,49.104,49.104
2016-11-29 09:34:30,49.099,49.101,49.097,49.101
2016-11-29 09:35:00,49.107,49.11,49.102,49.102
2016-11-29 09:35:30,49.117,49.117,49.107,49.108
2016-11-29 09:36:00,49.106,49.113,49.106,49.112
2016-11-29 09:36:30,49.094,49.103,49.094,49.101
2016-11-29 09:37:00,49.096,49.098,49.095,49.096
2016-11-29 09:37:30,49.091,49.095,49.091,49.094
2016-11-29 09:38:00,49.091,49.094,49.09,49.09
2016-11-29 09:38:30,49.092,49.093,49.09,49.092
2016-11-29 09:39:00,49.094,49.096,49.09,49.091
2016-11-29 09:39:30,49.096,49.099,49.096,49.096
2016-11-29 09:40:00,49.098,49.1,49.096,49.096
2016-11-29 09:40:30,49.092,49.099,49.091,49.099
2016-11-29 09:41:00,49.087,49.091,49.087,49.089
2016-11-29 09:41:30,49.087,49.087,49.081,49.083
2016-11-29 09:42:00,49.09,49.091,49.087,49.087
2016-11-29 09:42:30,49.087,49.093,49.087,49.092
2016-11-29 09:43:00,49.089,49.089,49.084,49.084
2016-11-29 09:43:30,49.084,49.087,49.084,49.086
2016-11-29 09:44:00,49.092,49.093,49.087,49.087
2016-11-29 09:44:30,49.091,49.094,49.091,49.091
2016-11-29 09:45:00,49.093,49.095,49.09,49.09
2016-11-29 09:45:30,49.092,49.093,49.09,49.092
2016-11-29 09:46:00,49.088,49.092,49.086,49.089
2016-11-29 09:46:30,49.085,49.09,49.085,49.088
2016-11-29 09:47:00,49.087,49.09,49.086,49.087
2016-11-29 09:47:30,49.085,49.086,49.081,49.086
2016-11-29 09:48:00,49.086,49.087,49.084,49.087
2016-11-29 09:48:30,49.088,49.091,49.088,49.089
2016-11-29 09:49:00,49.086,49.09,49.086,49.087
2016-11-29 09:49:30,49.089,49.089,49.086,49.089
2016-11-29 09:50:00,49.081,49.087,49.081,49.087
2016-11-29 09:50:30,49.077,49.081,49.077,49.079
2016-11-29 09:51:00,49.078,49.081,49.076,49.08
2016-11-29 09:51:30,49.081,49.082,49.076,49.076
2016-11-29 09:52:00,49.082,49.083,49.081,49.082
2016-11-29 09:52:30,49.084,49.087,49.08,49.084
2016-11-29 09:53:00,49.078,49.081,49.076,49.081
2016-11-29 09:53:30,49.081,49.081,49.078,49.08
2016-11-29 09:54:00,49.086,49.086,49.078,49.078
2016-11-29 09:54:30,49.082,49.085,49.079,49.085
2016-11-29 09:55:00,49.079,49.083,49.078,49.083
2016-11-29 09:55:30,49.071,49.078,49.071,49.075
2016-11-29 09:56:00,49.083,49.083,49.073,49.073
2016-11-29 09:56:30,49.087,49.089,49.086,49.086
2016-11-29 09:57:00,49.089,49.09,49.086,49.086
2016-11-29 09:57:30,49.096,49.096,49.089,49.089
2016-11-29 09:58:00,49.104,49.104,49.098,49.098
2016-11-29 09:58:30,49.108,49.113,49.107,49.107
2016-11-29 09:59:00,49.104,49.108,49.104,49.105
2016-11-29 09:59:30,49.102,49.103,49.099,49.103
2016-11-29 10:00:00,49.11,49.113,49.107,49.107
2016-11-29 10:00:30,49.108,49.108,49.102,49.105
2016-11-29 10:01:00,49.104,49.11,49.102,49.11
2016-11-29 10:01:30,49.098,49.101,49.098,49.101
2016-11-29 10:02:00,49.086,49.095,49.086,49.095
2016-11-29 10:02:30,49.087,49.087,49.083,49.085
2016-11-29 10:03:00,49.081,49.086,49.081,49.084
2016-11-29 10:03:30,49.085,49.085,49.082,49.082
2016-11-29 10:04:00,49.078,49.084,49.078,49.084
2016-11-29 10:04:30,49.08,49.082,49.08,49.081
2016-11-29 10:05:00,49.074,49.078,49.074,49.078
2016-11-29 10:05:30,49.067,49.071,49.067,49.071
2016-11-29 10:06:00,49.067,49.067,49.063,49.066
2016-11-29 10:06:30,49.071,49.072,49.067,49.067
2016-11-29 10:07:00,49.072,49.072,49.067,49.068
2016-11-29 10:07:30,49.074,49.074,49.071,49.072
2016-11-29 10:08:00,49.072,49.072,49.069,49.072
2016-11-29 10:08:30,49.073,49.073,49.067,49.068
2016-11-29 10:09:00,49.069,49.071,49.067,49.071
2016-11-29 10:09:30,49.07,49.074,49.07,49.072
2016-11-29 10:10:00,49.08,49.08,49.072,49.072
2016-11-29 10:10:30,49.075,49.077,49.072,49.077
2016-11-29 10:11:00,49.073,49.076,49.073,49.074
2016-11-29 10:11:30,49.074,49.074,49.07,49.072
2016-11-29 10:12:00,49.079,49.079,49.076,49.076
2016-11-29 10:12:30,49.089,49.089,49.08,49.08
2016-11-29 10:13:00,49.096,49.096,49.092,49.093
2016-11-29 10:13:30,49.1,49.1,49.098,49.098
2016-11-29 10:14:00,49.095,49.103,49.095,49.103
2016-11-29 10:14:30,49.096,49.099,49.096,49.097
2016-11-29 10:15:00,49.093,49.096,49.093,49.094
2016-11-29 10:15:30,49.096,49.096,49.091,49.091
2016-11-29 10:16:00,49.095,49.099,49.095,49.098
2016-11-29 10:16:30,49.097,49.102,49.094,49.098
2016-11-29 10:17:00,49.099,49.102,49.098,49.1
2016-11-29 10:17:30,49.095,49.097,49.093,49.097
2016-11-29 10:18:00,49.098,49.103,49.098,49.099
2016-11-29 10:18:30,49.106,49.106,49.099,49.099
2016-11-29 10:19:00,49.105,49.107,49.103,49.104
2016-11-29 10:19:30,49.103,49.103,49.099,49.102
2016-11-29 10:20:00,49.106,49.106,49.101,49.103
2016-11-29 10:20:30,49.102,49.112,49.102,49.107
2016-11-29 10:21:00,49.099,49.104,49.098,49.104
2016-11-29 10:21:30,49.108,49.108,49.102,49.102
2016-11-29 10:22:00,49.095,49.103,49.095,49.103
2016-11-29 10:22:30,49.091,49.094,49.091,49.093
2016-11-29 10:23:00,49.085,49.089,49.084,49.089
2016-11-29 10:23:30,49.084,49.084,49.079,49.082
2016-11-29 10:24:00,49.082,49.085,49.082,49.084
2016-11-29 10:24:30,49.079,49.083,49.078,49.078
2016-11-29 10:25:00,49.073,49.076,49.072,49.076
2016-11-29 10:25:30,49.071,49.073,49.068,49.073
2016-11-29 10:26:00,49.075,49.075,49.068,49.072
2016-11-29 10:26:30,49.078,49.08,49.077,49.077
2016-11-29 10:27:00,49.082,49.082,49.075,49.075
2016-11-29 10:27:30,49.08,49.083,49.08,49.081
2016-11-29 10:28:00,49.086,49.086,49.081,49.082
2016-11-29 10:28:30,49.093,49.093,49.087,49.087
2016-11-29 10:29:00,49.095,49.097,49.092,49.092
2016-11-29 10:29:30,49.093,49.095,49.09,49.095
2016-11-29 10:30:00,49.095,49.098,49.094,49.094
2016-11-29 10:30:30,49.099,49.103,49.097,49.097
2016-11-29 10:31:00,49.096,49.098,49.093,49.098
2016-11-29 10:31:30,49.098,49.098,49.093,49.095
2016-11-29 10:32:00,49.103,49.103,49.096,49.096
2016-11-29 10:32:30,49.101,49.101,49.099,49.101
2016-11-29 10:33:00,49.1,49.104,49.098,49.098
2016-11-29 10:33:30,49.107,49.111,49.103,49.104
2016-11-29 10:34:00,49.097,49.105,49.096,49.105
2016-11-29 10:34:30,49.1,49.104,49.094,49.094
2016-11-29 10:35:00,49.104,49.107,49.102,49.102
2016-11-29 10:35:30,49.103,49.108,49.103,49.103
2016-11-29 10:36:00,49.109,49.113,49.106,49.106
2016-11-29 10:36:30,49.104,49.106,49.1,49.106
2016-11-29 10:37:00,49.091,49.101,49.091,49.1
2016-11-29 10:37:30,49.092,49.093,49.09,49.093
2016-11-29 10:38:00,49.096,49.096,49.093,49.094
2016-11-29 10:38:30,49.097,49.101,49.097,49.097
2016-11-29 10:39:00,49.092,49.1,49.092,49.099
2016-11-29 10:39:30,49.09,49.091,49.089,49.089
2016-11-29 10:40:00,49.098,49.098,49.09,49.09
2016-11-29 10:40:30,49.088,49.094,49.088,49.094
2016-11-29 10:41:00,49.087,49.089,49.086,49.086
2016-11-29 10:41:30,49.084,49.087,49.083,49.085
2016-11-29 10:42:00,49.078,49.086,49.078,49.086
2016-11-29 10:42:30,49.07,49.075,49.07,49.075
2016-11-29 10:43:00,49.071,49.072,49.069,49.069
2016-11-29 10:43:30,49.06,49.072,49.06,49.072
2016-11-29 10:44:00,49.061,49.063,49.06,49.061
2016-11-29 10:44:30,49.059,49.064,49.059,49.064
2016-11-29 10:45:00,49.059,49.059,49.055,49.058
2016-11-29 10:45:30,49.061,49.064,49.06,49.06
2016-11-29 10:46:00,49.066,49.066,49.062,49.063
2016-11-29 10:46:30,49.06,49.065,49.06,49.062
2016-11-29 10:47:00,49.06,49.065,49.06,49.062
2016-11-29 10:47:30,49.056,49.061,49.055,49.06
2016-11-29 10:48:00,49.049,49.056,49.048,49.056
2016-11-29 10:48:30,49.052,49.053,49.046,49.046
2016-11-29 10:49:00,49.054,49.054,49.049,49.049
2016-11-29 10:49:30,49.064,49.064,49.056,49.056
2016-11-29 10:50:00,49.062,49.063,49.057,49.061
2016-11-29 10:50:30,49.067,49.068,49.065,49.065
2016-11-29 10:51:00,49.063,49.069,49.063,49.067
2016-11-29 10:51:30,49.073,49.075,49.067,49.067
2016-11-29 10:52:00,49.072,49.075,49.07,49.07
2016-11-29 10:52:30,49.075,49.079,49.072,49.072
2016-11-29 10:53:00,49.075,49.077,49.074,49.074
2016-11-29 10:53:30,49.074,49.076,49.073,49.073
2016-11-29 10:54:00,49.086,49.086,49.076,49.076
2016-11-29 10:54:30,49.093,49.093,49.087,49.087
2016-11-29 10:55:00,49.089,49.094,49.089,49.094
2016-11-29 10:55:30,49.087,49.093,49.087,49.088
2016-11-29 10:56:00,49.087,49.091,49.087,49.089
2016-11-29 10:56:30,49.086,49.089,49.084,49.084
2016-11-29 10:57:00,49.083,49.086,49.083,49.083
2016-11-29 10:57:30,49.085,49.085,49.08,49.083
2016-11-29 10:58:00,49.084,49.088,49.084,49.087
2016-11-29 10:58:30,49.076,49.086,49.076,49.086
2016-11-29 10:59:00,49.079,49.079,49.075,49.077
2016-11-29 10:59:30,49.076,49.077,49.074,49.076
2016-11-29 11:00:00,49.068,49.073,49.066,49.073
2016-11-29 11:00:30,49.071,49.071,49.065,49.068
2016-11-29 11:01:00,49.07,49.072,49.067,49.067
2016-11-29 11:01:30,49.059,49.066,49.059,49.066
2016-11-29 11:02:00,49.055,49.061,49.055,49.057
2016-11-29 11:02:30,49.053,49.056,49.052,49.056
2016-11-29 11:03:00,49.05,49.056,49.05,49.056
2016-11-29 11:03:30,49.039,49.047,49.039,49.047
2016-11-29 11:04:00,49.04,49.04,49.036,49.036
2016-11-29 11:04:30,49.038,49.041,49.037,49.041
2016-11-29 11:05:00,49.035,49.039,49.035,49.037
2016-11-29 11:05:30,49.036,49.038,49.033,49.037
2016-11-29 11:06:00,49.031,49.039,49.031,49.039
2016-11-29 11:06:30,49.035,49.035,49.029,49.029
2016-11-29 11:07:00,49.034,49.037,49.034,49.036
2016-11-29 11:07:30,49.026,49.03,49.026,49.03
2016-11-29 11:08:00,49.028,49.028,49.023,49.028
2016-11-29 11:08:30,49.028,49.032,49.028,49.029
2016-11-29 11:09:00,49.022,49.025,49.021,49.025
2016-11-29 11:09:30,49.027,49.029,49.024,49.025
2016-11-29 11:10:00,49.029,49.029,49.023,49.025
2016-11-29 11:10:30,49.023,49.028,49.023,49.028
2016-11-29 11:11:00,49.032,49.032,49.023,49.023
2016-11-29 11:11:30,49.037,49.037,49.032,49.032
2016-11-29 11:12:00,49.036,49.042,49.036,49.04
2016-11-29 11:12:30,49.028,49.033,49.028,49.033
2016-11-29 11:13:00,49.027,49.028,49.025,49.028
2016-11-29 11:13:30,49.025,49.026,49.024,49.024
2016-11-29 11:14:00,49.015,49.021,49.015,49.021
2016-11-29 11:14:30,49.014,49.015,49.013,49.014
2016-11-29 11:15:00,49.013,49.013,49.01,49.012
2016-11-29 11:15:30,49.021,49.021,49.015,49.015
2016-11-29 11:16:00,49.014,49.018,49.014,49.018
2016-11-29 11:16:30,49.02,49.02,49.015,49.015
2016-11-29 11:17:00,49.021,49.024,49.021,49.023
2016-11-29 11:17:30,49.026,49.026,49.024,49.024
2016-11-29 11:18:00,49.021,49.029,49.021,49.029
2016-11-29 11:18:30,49.026,49.028,49.021,49.021
2016-11-29 11:19:00,49.027,49.027,49.024,49.026
2016-11-29 11:19:30,49.032,49.033,49.027,49.027
2016-11-29 11:20:00,49.042,49.043,49.035,49.035
2016-11-29 11:20:30,49.05,49.051,49.046,49.046
2016-11-29 11:21:00,49.052,49.053,49.05,49.05
2016-11-29 11:21:30,49.058,49.058,49.054,49.054
2016-11-29 11:22:00,49.063,49.063,49.056,49.059
2016-11-29 11:22:30,49.066,49.066,49.061,49.062
2016-11-29 11:23:00,49.07,49.07,49.066,49.066
2016-11-29 11:23:30,49.072,49.076,49.072,49.072
2016-11-29 11:24:00,49.068,49.07,49.067,49.07
2016-11-29 11:24:30,49.061,49.071,49.061,49.071
2016-11-29 11:25:00,49.063,49.063,49.057,49.061
2016-11-29 11:25:30,49.062,49.063,49.06,49.06
2016-11-29 11:26:00,49.058,49.065,49.058,49.065
2016-11-29 11:26:30,49.053,49.057,49.053,49.057
2016-11-29 11:27:00,49.047,49.05,49.047,49.05
2016-11-29 11:27:30,49.048,49.051,49.048,49.048
2016-11-29 11:28:00,49.055,49.056,49.052,49.052
2016-11-29 11:28:30,49.055,49.055,49.052,49.054
2016-11-29 11:29:00,49.06,49.062,49.056,49.056
2016-11-29 11:29:30,49.059,49.061,49.058,49.061
2016-11-29 11:30:00,49.06,49.063,49.06,49.062
2016-11-29 11:30:30,49.048,49.059,49.048,49.059
2016-11-29 11:31:00,49.051,49.055,49.051,49.052
2016-11-29 11:31:30,49.046,49.052,49.046,49.052
2016-11-29 11:32:00,49.045,49.045,49.039,49.043
2016-11-29 11:32:30,49.036,49.041,49.036,49.041
2016-11-29 11:33:00,49.033,49.038,49.033,49.038
2016-11-29 11:33:30,49.042,49.042,49.035,49.035
2016-11-29 11:34:00,49.044,49.044,49.039,49.039
2016-11-29 11:34:30,49.05,49.05,49.043,49.043
2016-11-29 11:35:00,49.055,49.055,49.048,49.048
2016-11-29 11:35:30,49.058,49.06,49.053,49.053
2016-11-29 11:36:00,49.069,49.069,49.061,49.061
2016-11-29 11:36:30,49.066,49.069,49.065,49.065
2016-11-29 11:37:00,49.057,49.063,49.057,49.062
2016-11-29 11:37:30,49.052,49.054,49.048,49.054
2016-11-29 11:38:00,49.058,49.058,49.052,49.052
2016-11-29 11:38:30,49.061,49.061,49.058,49.058
2016-11-29 11:39:00,49.051,49.059,49.051,49.058
2016-11-29 11:39:30,49.053,49.053,49.046,49.05
2016-11-29 11:40:00,49.05,49.053,49.049,49.05
2016-11-29 11:40:30,49.049,49.053,49.046,49.053
2016-11-29 11:41:00,49.056,49.059,49.052,49.052
2016-11-29 11:41:30,49.059,49.059,49.052,49.053
2016-11-29 11:42:00,49.062,49.062,49.06,49.06
2016-11-29 11:42:30,49.065,49.066,49.062,49.066
2016-11-29 11:43:00,49.063,49.064,49.059,49.064
2016-11-29 11:43:30,49.053,49.061,49.053,49.061
2016-11-29 11:44:00,49.054,49.056,49.053,49.055
2016-11-29 11:44:30,49.054,49.058,49.054,49.057
2016-11-29 11:45:00,49.058,49.059,49.05,49.05
2016-11-29 11:45:30,49.056,49.056,49.053,49.055
2016-11-29 11:46:00,49.061,49.061,49.058,49.058
2016-11-29 11:46:30,49.052,49.063,49.052,49.063
2016-11-29 11:47:00,49.06,49.06,49.055,49.055
2016-11-29 11:47:30,49.054,49.059,49.052,49.059
2016-11-29 11:48:00,49.053,49.055,49.051,49.055
2016-11-29 11:48:30,49.052,49.056,49.051,49.051
2016-11-29 11:49:00,49.053,49.055,49.049,49.054
2016-11-29 11:49:30,49.059,49.059,49.054,49.056
2016-11-29 11:50:00,49.057,49.061,49.054,49.061
2016-11-29 11:50:30,49.053,49.055,49.053,49.055
2016-11-29 11:51:00,49.054,49.057,49.05,49.057
2016-11-29 11:51:30,49.054,49.054,49.047,49.05
2016-11-29 11:52:00,49.051,49.054,49.05,49.053
2016-11-29 11:52:30,49.047,49.052,49.047,49.049
2016-11-29 11:53:00,49.047,49.051,49.046,49.046
2016-11-29 11:53:30,49.051,49.051,49.044,49.044
2016-11-29 11:54:00,49.058,49.058,49.052,49.052
2016-11-29 11:54:30,49.044,49.055,49.044,49.055
2016-11-29 11:55:00,49.039,49.047,49.039,49.044
2016-11-29 11:55:30,49.035,49.04,49.035,49.035
2016-11-29 11:56:00,49.034,49.038,49.034,49.038
2016-11-29 11:56:30,49.035,49.037,49.031,49.037
2016-11-29 11:57:00,49.039,49.039,49.035,49.037
2016-11-29 11:57:30,49.049,49.049,49.042,49.042
2016-11-29 11:58:00,49.043,49.046,49.043,49.045
2016-11-29 11:58:30,49.039,49.041,49.038,49.04
2016-11-29 11:59:00,49.044,49.044,49.039,49.043
2016-11-29 11:59:30,49.044,49.048,49.044,49.045
2016-11-29 12:00:00,49.043,49.043,49.04,49.041
2016-11-29 12:00:30,49.055,49.055,49.046,49.046
2016-11-29 12:01:00,49.047,49.052,49.044,49.052
2016-11-29 12:01:30,49.044,49.05,49.044,49.05
2016-11-29 12:02:00,49.041,49.043,49.04,49.043
2016-11-29 12:02:30,49.037,49.042,49.037,49.038
2016-11-29 12:03:00,49.032,49.037,49.028,49.037
2016-11-29 12:03:30,49.04,49.04,49.03,49.03
2016-11-29 12:04:00,49.042,49.042,49.037,49.037
2016-11-29 12:04:30,49.047,49.047,49.041,49.042
2016-11-29 12:05:00,49.044,49.047,49.042,49.043
2016-11-29 12:05:30,49.048,49.048,49.043,49.044
2016-11-29 12:06:00,49.058,49.058,49.05,49.051
2016-11-29 12:06:30,49.055,49.058,49.055,49.056
2016-11-29 12:07:00,49.05,49.055,49.05,49.053
2016-11-29 12:07:30,49.05,49.051,49.047,49.049
2016-11-29 12:08:00,49.053,49.055,49.052,49.054
2016-11-29 12:08:30,49.058,49.061,49.055,49.055
2016-11-29 12:09:00,49.065,49.065,49.058,49.058
2016-11-29 12:09:30,49.071,49.072,49.066,49.066
2016-11-29 12:10:00,49.073,49.074,49.072,49.073
2016-11-29 12:10:30,49.069,49.07,49.067,49.07
2016-11-29 12:11:00,49.07,49.071,49.068,49.069
2016-11-29 12:11:30,49.075,49.077,49.074,49.074
2016-11-29 12:12:00,49.077,49.077,49.072,49.073
2016-11-29 12:12:30,49.078,49.081,49.078,49.078
2016-11-29 12:13:00,49.082,49.083,49.077,49.077
2016-11-29 12:13:30,49.074,49.083,49.074,49.083
2016-11-29 12:14:00,49.083,49.083,49.077,49.078
2016-11-29 12:14:30,49.074,49.083,49.074,49.083
2016-11-29 12:15:00,49.077,49.077,49.071,49.073
2016-11-29 12:15:30,49.075,49.076,49.072,49.076
2016-11-29 12:16:00,49.084,49.084,49.074,49.074
2016-11-29 12:16:30,49.071,49.081,49.071,49.081
2016-11-29 12:17:00,49.067,49.071,49.067,49.071
2016-11-29 12:17:30,49.066,49.066,49.064,49.065
2016-11-29 12:18:00,49.074,49.074,49.068,49.069
2016-11-29 12:18:30,49.067,49.072,49.065,49.072
2016-11-29 12:19:00,49.07,49.07,49.066,49.066
2016-11-29 12:19:30,49.072,49.075,49.072,49.072
2016-11-29 12:20:00,49.074,49.074,49.069,49.069
2016-11-29 12:20:30,49.077,49.077,49.072,49.072
2016-11-29 12:21:00,49.076,49.08,49.076,49.078
2016-11-29 12:21:30,49.083,49.083,49.078,49.078
2016-11-29 12:22:00,49.09,49.09,49.086,49.086
2016-11-29 12:22:30,49.098,49.098,49.093,49.093
2016-11-29 12:23:00,49.101,49.101,49.095,49.095
2016-11-29 12:23:30,49.097,49.102,49.096,49.102
2016-11-29 12:24:00,49.1,49.101,49.098,49.099
2016-11-29 12:24:30,49.102,49.103,49.099,49.101
2016-11-29 12:25:00,49.112,49.112,49.103,49.103
2016-11-29 12:25:30,49.114,49.114,49.109,49.114
2016-11-29 12:26:00,49.119,49.119,49.115,49.119
2016-11-29 12:26:30,49.126,49.126,49.124,49.124
2016-11-29 12:27:00,49.135,49.135,49.127,49.131
2016-11-29 12:27:30,49.132,49.139,49.132,49.135
2016-11-29 12:28:00,49.134,49.138,49.128,49.131
2016-11-29 12:28:30,49.149,49.149,49.137,49.137
2016-11-29 12:29:00,49.152,49.152,49.145,49.145
2016-11-29 12:29:30,49.156,49.156,49.15,49.151
2016-11-29 12:30:00,49.153,49.16,49.153,49.155
2016-11-29 12:30:30,49.135,49.153,49.135,49.153
2016-11-29 12:31:00,49.134,49.138,49.131,49.138
2016-11-29 12:31:30,49.145,49.145,49.138,49.138
2016-11-29 12:32:00,49.152,49.152,49.141,49.146
2016-11-29 12:32:30,49.157,49.159,49.148,49.148
2016-11-29 12:33:00,49.148,49.155,49.148,49.153
2016-11-29 12:33:30,49.163,49.163,49.151,49.151
2016-11-29 12:34:00,49.155,49.165,49.155,49.161
2016-11-29 12:34:30,49.145,49.153,49.145,49.153
2016-11-29 12:35:00,49.138,49.142,49.138,49.142
2016-11-29 12:35:30,49.135,49.135,49.129,49.135
2016-11-29 12:36:00,49.131,49.131,49.127,49.131
2016-11-29 12:36:30,49.137,49.139,49.132,49.132
2016-11-29 12:37:00,49.152,49.152,49.135,49.135
2016-11-29 12:37:30,49.146,49.151,49.144,49.149
2016-11-29 12:38:00,49.156,49.156,49.15,49.151
2016-11-29 12:38:30,49.157,49.158,49.153,49.158
2016-11-29 12:39:00,49.169,49.169,49.154,49.157
2016-11-29 12:39:30,49.181,49.181,49.172,49.172
2016-11-29 12:40:00,49.184,49.185,49.18,49.181
2016-11-29 12:40:30,49.191,49.191,49.187,49.187
2016-11-29 12:41:00,49.196,49.196,49.187,49.195
2016-11-29 12:41:30,49.199,49.2,49.194,49.197
2016-11-29 12:42:00,49.185,49.196,49.185,49.196
2016-11-29 12:42:30,49.195,49.196,49.186,49.186
2016-11-29 12:43:00,49.202,49.202,49.195,49.195
2016-11-29 12:43:30,49.208,49.208,49.199,49.201
2016-11-29 12:44:00,49.207,49.207,49.201,49.206
2016-11-29 12:44:30,49.205,49.212,49.201,49.212
2016-11-29 12:45:00,49.219,49.222,49.209,49.209
2016-11-29 12:45:30,49.228,49.228,49.222,49.222
2016-11-29 12:46:00,49.221,49.229,49.221,49.223
2016-11-29 12:46:30,49.243,49.243,49.226,49.226
2016-11-29 12:47:00,49.244,49.248,49.24,49.24
2016-11-29 12:47:30,49.253,49.253,49.243,49.243
2016-11-29 12:48:00,49.259,49.261,49.255,49.257
2016-11-29 12:48:30,49.262,49.266,49.26,49.261
2016-11-29 12:49:00,49.254,49.258,49.253,49.258
2016-11-29 12:49:30,49.258,49.261,49.254,49.254
2016-11-29 12:50:00,49.257,49.26,49.254,49.254
2016-11-29 12:50:30,49.263,49.263,49.258,49.258
2016-11-29 12:51:00,49.256,49.258,49.254,49.258
2016-11-29 12:51:30,49.252,49.259,49.249,49.259
2016-11-29 12:52:00,49.262,49.262,49.254,49.254
2016-11-29 12:52:30,49.263,49.268,49.261,49.268
2016-11-29 12:53:00,49.272,49.272,49.262,49.266
2016-11-29 12:53:30,49.273,49.278,49.273,49.274
2016-11-29 12:54:00,49.266,49.27,49.264,49.27
2016-11-29 12:54:30,49.266,49.272,49.264,49.264
2016-11-29 12:55:00,49.282,49.282,49.271,49.271
2016-11-29 12:55:30,49.274,49.282,49.274,49.278
2016-11-29 12:56:00,49.279,49.279,49.273,49.273
2016-11-29 12:56:30,49.27,49.277,49.27,49.277
2016-11-29 12:57:00,49.262,49.266,49.26,49.266
2016-11-29 12:57:30,49.265,49.265,49.26,49.263
2016-11-29 12:58:00,49.27,49.273,49.266,49.266
2016-11-29 12:58:30,49.274,49.275,49.27,49.27
2016-11-29 12:59:00,49.283,49.283,49.27,49.27
2016-11-29 12:59:30,49.284,49.284,49.277,49.277
2016-11-29 13:00:00,49.282,49.285,49.279,49.285
